,PDB_ID,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
27,4ozg,1,134.141,-241.344,-106.021,-452.986,-15.4753,637.231,-574.567,37.0579,225.802,616.8,0,0,2.29463,18.2993,142.889,-0.32946,0,-13.0096,-1.08136,0,1.4689,0
28,4ozg,0,134.812,-241.975,-110.477,-450.783,-19.4946,635.063,-571.648,42.1161,225.761,617.518,0,0,2.29389,19.2212,142.527,-0.280566,0,-13.0096,-0.939379,0,1.44604,0
29,4p2q,1,161.026,-267.196,-85.0865,-470.872,-19.118,661.147,-598.197,38.7589,230.85,653.64,0,0,3.377,29.3346,172.17,-0.514097,0,-14.9438,-1.28077,0,1.1278,0
30,4p2q,0,169.4,-271.207,-91.974,-470.855,-21.4201,657.915,-599.313,65.9143,230.402,654.133,0,0,3.377,28.1391,171.562,-0.47081,0,-14.9438,-1.45388,0,1.15728,0
31,4h1l,1,403.905,-211.812,-87.3478,-470.863,-17.6597,668.209,-601.481,123.031,233.947,682.553,0,0,3.24474,95.9207,202.056,-0.120623,0,-12.6732,-1.94172,0,0.899035,0
32,4h1l,0,355.105,-217.844,-101.655,-472.702,-20.7379,668.933,-602.963,108.831,236.948,683.965,0,0,3.02569,83.6503,202.635,-0.125669,0,-12.6732,-2.54328,0,0.995465,0
33,4.00E+41,1,100.298,-281.459,-115.603,-473.903,-19.8149,665.673,-598.243,36.4723,234.82,642.239,0,0,3.37217,20.7623,161.075,-0.567832,0,-12.5275,-2.24465,0,1.32263,0
34,4.00E+41,0,96.1713,-280.814,-122.599,-475.539,-21.5435,665.998,-601.164,42.5441,236.239,641.449,0,0,3.37217,22.1331,161.075,-0.419537,0,-12.5275,-2.28725,0,1.32928,0
35,1u3h,1,298.209,-227.567,-89.0251,-467.529,-17.3523,665.081,-585.66,98.4299,217.523,680.271,0,0,1.12406,37.6556,191.677,-0.352393,0,-12.9567,-1.96945,0,0.534264,0
36,1u3h,0,291.955,-232.209,-110.063,-469.016,-21.6572,666.076,-586.567,113.914,223.467,680.19,0,0,1.12406,41.9213,191.517,-0.393678,0,-12.9567,-2.41699,0,0.543726,0
37,4z7u,1,91.2739,-268.354,-114.473,-472.951,-23.4197,670.004,-592.873,22.0274,228.214,637.362,0,0,2.71058,15.9841,153.763,-0.476013,0,-12.7948,-1.62666,0,1.94052,0
38,4z7u,0,86.6046,-273.28,-125.113,-472.096,-21.6742,667.777,-590.777,27.6056,229.376,639.826,0,0,2.71014,15.0082,153.894,-0.390407,0,-12.7948,-1.17713,0,1.60388,0
39,1zgl,1,652.578,-201.537,-72.797,-470.693,-8.3584,681.178,-598.212,237.978,222.469,785.834,0,0,2.24811,88.9588,276.704,-0.315269,0,-12.9773,-2.08639,0,0.887825,0
40,1zgl,0,600.935,-205.329,-87.3858,-470.044,-16.1253,679.619,-596.975,218.362,223.973,788.806,0,0,2.24811,78.4563,276.9,-0.437839,0,-12.9773,-2.15451,0,0.899168,0
41,5ks9,1,55.0521,-283.472,-112.686,-470.826,-23.1121,658.845,-593.543,19.1466,232.977,627.084,0,0,3.40152,9.62611,134.346,-0.519246,0,-12.7947,-0.699881,0,1.62528,0
42,5ks9,0,54.2977,-283.4,-126.234,-468.697,-24.4903,653.739,-591.26,29.6834,234.109,628.095,0,0,3.40091,12.6864,135.292,-0.516987,0,-12.7947,-0.92651,0,0.903106,0
43,4p2o,1,102.933,-275.608,-105.874,-483.107,-18.3122,673.854,-616.845,28.4101,252.159,643.585,0,0,3.37217,16.4042,164.278,-0.0947958,0,-15.0292,-1.10751,0,1.12523,0
44,4p2o,0,104.654,-277.463,-114.023,-480.732,-16.7472,671.944,-612.987,36.4144,249.164,644.058,0,0,3.37217,16.642,164.473,-0.0971215,0,-15.0292,-0.984709,0,1.12308,0
45,3c6l,1,448.746,-202.247,-73.7933,-452.412,-13.2279,670.025,-563.8,111.019,210.301,712.891,0,0,0,62.8548,205.759,0.0695771,0,-12.926,-0.917342,0,0.909736,0
46,3c6l,0,401.519,-208.71,-91.8298,-452.543,-16.5875,667.458,-565.605,98.8382,215.078,712.78,0,0,0,56.1139,206.147,0.0726687,0,-12.926,-1.54715,0,0.926639,0
47,3qiw,1,241.663,-254.384,-81.53,-482.687,-17.6538,687.565,-611.621,80.2408,235.32,654.48,0,0,3.37217,38.6861,185.617,-0.62386,0,-10.8104,-0.404152,0,1.71478,0
48,3qiw,0,232.953,-259.313,-90.7374,-483.467,-18.0047,682.796,-614.685,95.0308,237.693,654.853,0,0,3.37217,35.3595,185.652,-0.640634,0,-10.8104,-0.235235,0,1.74182,0
49,6cql,1,111.493,-267.037,-93.364,-472.013,-13.2825,664.633,-596.409,17.0257,232.847,645.607,0,0,3.37217,4.68294,140.688,-0.657596,0,-12.9804,-1.72601,0,0.794732,0
50,6cql,0,104.038,-266.452,-102.414,-471.311,-15.658,658.963,-597.112,24.9312,232.657,643.72,0,0,3.37217,8.14471,139.818,-0.804395,0,-12.9804,-1.83319,0,0.815861,0
51,3t0e,1,494.509,-183.594,-80.5353,-443.896,-19.3385,665.711,-554.162,143.78,214.412,688.739,0,0,2.24811,64.7705,215.585,-0.121133,0,-4.29738,-1.5125,0,2.30454,0
52,3t0e,0,472.551,-184.481,-89.2261,-445.455,-21.3083,665.287,-556.577,143.128,214.974,689.525,0,0,2.24811,57.8835,215.369,-0.110006,0,-4.29738,-1.3638,0,2.32586,0
53,4ozh,1,137.452,-236.197,-94.5327,-443.388,-16.8152,620.76,-560.623,20.6724,215.019,630.907,0,0,3.75359,11.5913,131.52,-0.810196,0,-12.9488,-1.36862,0,1.43117,0
54,4ozh,0,123.127,-238.757,-107.05,-444.086,-16.4751,621.424,-560.905,19.7471,215.553,630.195,0,0,3.75359,13.4071,131.893,-0.787615,0,-12.9488,-1.5642,0,1.61949,0
55,6mnn,1,198.324,-258.653,-82.5377,-466.544,-16.1028,659.44,-587.439,54.0009,208.659,653.037,0,0,3.37217,43.8031,180.061,-0.0879449,0,-12.7422,-1.14379,0,1.26219,0
56,6mnn,0,198.529,-264.451,-88.1572,-468.65,-16.7911,660.521,-590.066,67.9138,212.941,653.836,0,0,3.37217,40.7835,180.53,-0.0728444,0,-12.7422,-1.31691,0,1.40869,0
57,6mkr,1,256.295,-216.871,-71.5341,-449.249,-13.91,649.436,-564.447,51.9075,201.642,652.757,0,0,3.37217,25.8848,185.438,-0.206993,0,-12.993,-1.0691,0,1.57505,0
58,6mkr,0,255.789,-220.547,-82.6396,-449.627,-14.8027,647.787,-564.85,65.1281,204.627,654.932,0,0,3.37217,24.7397,185.936,-0.111767,0,-12.993,-0.815753,0,1.59029,0
59,4p4k,1,118.398,-266.287,-94.5864,-479.736,-12.4518,662.359,-614.754,30.1566,238.44,655.938,0,0,2.26109,10.436,146.833,-0.408355,0,-12.7269,-1.04531,0,0.801807,0
60,4p4k,0,99.5682,-272.668,-108.529,-480.598,-26.2598,664.573,-615.595,41.9242,240.051,656.503,0,0,2.25956,12.2426,147.978,-0.392488,0,-12.7269,-1.97979,0,0.764456,0
61,3rdt,1,164.845,-270.308,-102.785,-468.193,-20.5572,661.764,-588.779,58.8563,224.056,639.168,0,0,3.37217,42.0711,177.061,-0.320537,0,-12.9796,-1.49508,0,0.973554,0
62,3rdt,0,139.503,-276.696,-114.145,-467.461,-20.8813,657.54,-588.295,55.4373,225.648,641.32,0,0,3.37217,37.6607,176.368,-0.537494,0,-12.9796,-1.45408,0,0.974379,0
63,4may,1,65.6331,-291.953,-108.349,-462.723,-21.7384,641.221,-585.251,22.9158,214.717,645.934,0,0,3.37217,20.0857,157.78,-0.213966,0,-12.6204,-1.35643,0,1.59215,0
64,4may,0,64.2011,-293.889,-110.095,-462.636,-21.5257,635.76,-587.29,32.7401,215.877,646.581,0,0,3.37217,19.2817,157.776,-0.365585,0,-12.6204,-2.24253,0,1.2535,0
65,5ksa,1,39.6945,-285.216,-118.242,-474.236,-22.8769,654.728,-599.005,21.1853,235.219,627.824,0,0,3.40197,10.6063,139.615,-0.57234,0,-12.7186,-1.06812,0,0.665777,0
66,5ksa,0,51.4395,-286.492,-120.728,-473.012,-20.3251,653.915,-597.433,30.704,234.705,628.766,0,0,3.40197,11.3282,139.843,-0.59006,0,-12.7186,-0.780946,0,0.699131,0
67,6dfw,1,454.001,-184.675,-80.3988,-444.272,-22.5998,664.898,-549.54,76.6086,216.99,735.39,0,0,9.8378,45.5252,204.596,0.0873564,0,-12.6489,-2.31969,0,1.11872,0
68,6dfw,0,432.514,-188.103,-95.3825,-443.676,-23.3712,661.275,-549.757,80.9712,216.892,734.667,0,0,9.94225,42.6153,204.877,0.0763969,0,-12.6489,-2.23002,0,1.24372,0
69,6mnm,1,171.469,-255.18,-83.5927,-460.745,-15.8972,653.878,-580.539,44.0623,211.5,643.389,0,0,3.37217,24.2989,164.08,-0.191642,0,-12.9524,-1.51015,0,1.57597,0
70,6mnm,0,161.217,-259.381,-100.863,-461.07,-18.3569,655.487,-578.876,52.0058,212.818,645.103,0,0,3.37217,24.0461,163.55,-0.202855,0,-12.9524,-1.50565,0,1.59116,0
71,4y1a,1,252.042,-220.522,-72.892,-441.452,-14.4772,639.528,-557.922,33.9212,210.346,654.823,0,0,4.71888,28.1285,149.226,-0.145364,0,-12.9559,-1.13631,0,2.0795,0
72,4y1a,0,237.779,-222.518,-83.0455,-443.038,-14.8399,636.941,-559.759,32.2008,216.461,654.717,0,0,4.54914,28.2779,150.067,-0.0999979,0,-12.9559,-1.13132,0,2.0209,0
73,4p46,1,155.333,-261.126,-94.8965,-453.184,-18.1085,636.089,-570.027,38.1354,217.82,641.011,0,0,3.37217,30.2622,157.779,-0.718993,0,-12.9061,-1.50114,0,1.11272,0
74,4p46,0,142.63,-264.704,-103.588,-452.982,-18.292,633.588,-571.362,43.8036,218.136,640.58,0,0,3.37217,28.3608,157.641,-0.665734,0,-12.9061,-1.85856,0,1.14835,0
75,3qib,1,178.692,-272.182,-97.9472,-486.625,-22.1298,684.529,-620.605,65.4937,245.41,654.142,0,0,3.37217,40.9783,184.05,-0.25143,0,-14.3084,-1.95918,0,0.774083,0
76,3qib,0,154.192,-274.007,-113.601,-483.867,-19.9717,677.662,-618.227,60.2322,245.35,656.639,0,0,3.37217,35.9677,183.609,-0.259302,0,-14.3084,-1.57456,0,0.784094,0
77,2iam,1,204.28,-261.695,-100.629,-480.115,-17.0424,671.356,-608.552,68.9658,232.796,664.395,0,0,0,47.915,206.743,-0.0340103,0,-12.3947,-1.92983,0,1.24481,0
78,2iam,0,194.513,-263.556,-108.42,-481.608,-18.9574,672.052,-610.558,72.87,234.523,664.392,0,0,0,46.774,207.316,-0.0143828,0,-12.3947,-1.82005,0,1.23021,0
79,1fyt,1,177.015,-256.164,-102.38,-494.497,-25.252,688.445,-631.793,76.3453,238.867,657.775,0,0,0,40.8684,183.602,-0.804548,0,-12.8722,-2.46562,0,0.94214,0
80,1fyt,0,172.984,-261.179,-104.875,-494.22,-25.2175,689.244,-631.077,77.1522,239.6,657.787,0,0,0,40.3484,182.938,-0.635977,0,-12.8722,-2.02891,0,0.957917,0
81,4z7v,1,76.9616,-266.782,-114.37,-469.572,-25.7758,660.494,-589.191,23.1391,229.723,627.351,0,0,2.2778,12.6026,155.235,-0.401986,0,-12.9058,-1.02825,0,1.40099,0
82,4z7v,0,87.9742,-271.771,-126.008,-469.895,-25.4909,662.19,-588.872,46.6161,230.992,627.834,0,0,2.27704,12.9584,155.733,-0.503563,0,-12.9058,-0.813553,0,1.36675,0
83,6mkd,1,263.853,-237.616,-79.57,-459.535,-18.9615,659.721,-577.024,70.9015,207.85,673.313,0,0,3.37217,34.7818,176.829,-0.258119,0,-12.9378,-1.34968,0,1.16607,0
84,6mkd,0,256.456,-242.414,-88.8141,-459.006,-18.6369,655.884,-577.308,81.0786,208.672,674.695,0,0,3.37217,32.6808,176.962,-0.236761,0,-12.9378,-1.74454,0,1.17157,0
85,6cqq,1,128.011,-264.904,-91.8338,-475.487,-19.4975,665.58,-604.699,25.2301,235.004,654.497,0,0,3.37217,11.5111,142.432,-1.04452,0,-8.52885,-2.17771,0,0.98849,0
86,6cqq,0,121.242,-265.905,-103.96,-474.553,-21.9171,658.81,-604.012,41.7913,233.635,652.64,0,0,3.37217,12.1476,141.557,-0.881503,0,-8.52885,-2.38004,0,0.984546,0
87,3c60,1,304.295,-241.539,-95.5319,-474.511,-14.509,680.053,-593.437,90.6199,221.057,677.398,0,0,2.24811,65.9591,205.959,-0.403639,0,-12.8562,-1.19478,0,0.942716,0
88,3c60,0,285.703,-244.036,-111.033,-475.092,-17.7311,681.404,-594.118,92.0675,223.391,678.364,0,0,2.24811,63.7575,205.663,-0.289428,0,-12.8562,-1.62712,0,1.25369,0
89,3pl6,1,194.818,-268.204,-93.9629,-462.212,-19.8023,641.543,-584.508,69.4903,214.117,667.831,0,0,3.37217,40.0157,176.451,-0.250127,0,-12.9541,-1.313,0,1.65593,0
90,3pl6,0,189.204,-267.262,-100.159,-460.713,-16.3663,636.986,-583.051,72.3819,215.09,667.147,0,0,3.37217,35.7009,177.325,-0.282491,0,-12.9541,-1.63575,0,0.950498,0
91,2pxy,1,182.82,-266.033,-106.848,-487.368,-14.1836,697.12,-607.918,72.7749,223.683,652.249,0,0,2.24811,31.6617,185.843,-0.401409,0,-12.9054,-1.89618,0,0.637571,0
92,2pxy,0,171.83,-272.772,-127.124,-490.386,-19.4071,700.328,-610.562,90.9445,229.028,653.444,0,0,2.24811,30.9002,187.702,-0.447906,0,-12.9054,-2.05012,0,0.590645,0
93,4gg6,1,118.579,-262.376,-105.949,-469.129,-24.2483,657.502,-590.03,35.3103,221.852,650.192,0,0,2.24811,16.2274,167.562,-0.536814,0,-13.0072,-0.619139,0,1.14278,0
94,4gg6,0,130.101,-263.051,-116.082,-469.727,-22.7294,657.759,-591.26,57.5098,223.111,652.133,0,0,2.24811,13.0421,166.997,-0.572863,0,-13.0072,-0.435371,0,1.16232,0
95,6py2,1,171.605,-244.141,-90.1852,-459.261,-15.3835,646.257,-589.605,40.2993,221.076,655.077,0,0,3.37217,18.7494,162.74,-0.648091,0,-12.8755,-2.02788,0,0.901506,0
96,6py2,0,166.546,-243.172,-87.6941,-459.112,-18.1965,645.26,-590.238,34.2636,221.387,655.989,0,0,3.37217,19.174,162.607,-0.613068,0,-12.8755,-1.8984,0,0.900106,0
97,3mbe,1,421.774,-189.125,-88.3233,-470.392,-26.4433,706.005,-579.368,81.1982,225.862,698.662,0,0,5.25728,66.7672,203.325,0.0914015,0,-8.10071,-2.50518,0,2.18841,0
98,3mbe,0,393.116,-196.014,-108.541,-472.116,-21.4302,706.811,-582.626,81.1995,226.346,696.428,0,0,5.09914,62.1021,205.046,-0.00502645,0,-4.23434,-2.16937,0,2.26667,0
99,4grl,1,200.996,-252.165,-90.262,-457.198,-18.3796,638.804,-579.995,51.4053,214.419,660.3,0,0,3.37217,40.5114,160.116,-0.488634,0,-8.53365,-1.72182,0,0.926184,0
100,4grl,0,192.731,-259.791,-99.1995,-461.437,-17.9768,640.945,-584.485,61.6324,218.977,660.254,0,0,3.37217,39.3193,162.16,-0.448427,0,-7.22173,-2.12225,0,0.913429,0
101,5ksb,1,110.438,-257.954,-92.622,-460.291,-25.6522,650.848,-577.95,19.8065,222.04,634.335,0,0,3.40127,8.77021,136.855,-0.426056,0,-12.8929,-1.75827,0,0.782709,0
102,5ksb,0,107.858,-257.842,-101.199,-457.543,-24.3697,645.725,-575.905,25.2616,220.583,634.17,0,0,3.4015,9.81434,136.266,-0.377589,0,-12.8929,-2.00698,0,1.03832,0
103,3c5z,1,251.734,-245.166,-92.1918,-477.034,-16.3462,691.169,-596.477,73.5447,221.237,659.513,0,0,2.24811,44.6971,190.596,-0.560933,0,-12.852,-1.09069,0,1.04336,0
104,3c5z,0,223.481,-249.384,-105.981,-477.461,-15.1585,687.792,-598.976,65.8892,225.138,660.366,0,0,2.24811,42.266,190.985,-0.51139,0,-12.852,-1.32635,0,1.4325,0
105,6mng,1,154.736,-262.192,-80.7105,-464.813,-18.9031,651.621,-587.783,49.9591,208.292,639.735,0,0,3.37217,28.4097,162.637,-0.0656068,0,-12.8099,-1.17789,0,1.8017,0
106,6mng,0,148.627,-266.714,-94.9191,-464.445,-19.3153,651.269,-586.482,58.5046,210.409,639.211,0,0,3.37217,30.3287,162.166,-0.17837,0,-12.8099,-1.28506,0,1.68088,0
107,6u3n,1,165.858,-228.647,-84.7094,-467.263,-18.4495,652.091,-597.4,26.2729,227.194,636.802,0,0,3.76577,30.4067,166.107,-0.972771,0,-12.9601,-1.18077,0,0.907773,0
108,6u3n,0,171.855,-230.207,-88.1513,-466.491,-17.6849,649.14,-596.479,35.8772,227.755,637.267,0,0,3.76577,31.471,167.423,-1.13442,0,-12.9601,-1.21499,0,0.901893,0
109,4p2r,1,182.103,-258.671,-83.8664,-466.911,-15.8454,652.954,-595.904,39.2482,230.052,650.812,0,0,3.37696,37.2419,159.878,-0.105396,0,-10.4458,-0.920465,0,1.08736,0
110,4p2r,0,178.171,-261.512,-94.7271,-465.875,-15.7205,649.949,-594.718,44.2282,229.432,652.079,0,0,3.37696,38.1281,159.647,-0.178172,0,-6.45374,-0.928137,0,1.09096,0
111,4z7w,1,147.623,-243.082,-91.3037,-460.688,-17.4222,656.73,-576.566,17.595,222.622,641.207,0,0,2.2772,9.28446,133.611,-0.146675,0,-12.9634,-1.21673,0,1.29616,0
112,4z7w,0,144.182,-252.227,-100.996,-461.269,-18.6613,655.789,-577.127,36.3657,223.806,641.068,0,0,2.27649,8.61919,134.607,-0.507827,0,-12.9634,-1.29315,0,1.30208,0
113,2wbj,1,254.742,-245.311,-79.8792,-449.366,-21.4509,656.522,-557.559,31.7094,214.481,687.501,0,0,2.40498,30.6533,158.579,-0.646395,0,-12.9821,-2.33142,0,0.996692,0
114,2wbj,0,236.432,-249.473,-95.2366,-447.806,-23.395,655.103,-555.011,32.7056,216.16,688.671,0,0,2.40498,27.0682,158.286,-0.651966,0,-12.9821,-2.24848,0,1.12412,0
115,3qiu,1,166.292,-262.91,-84.256,-482.89,-21.8545,686.84,-612.029,49.3663,236.498,640.384,0,0,3.37217,27.596,170.853,-0.115935,0,-14.5544,-0.886779,0,1.73263,0
116,3qiu,0,161.992,-264.663,-94.226,-484.807,-18.1884,686.64,-615.475,56.3611,238.609,640.495,0,0,3.37217,27.397,171.616,-0.226754,0,-14.5544,-0.498584,0,1.75569,0
117,6dfx,1,98.4664,-282.238,-118.724,-466.196,-23.5191,659.661,-583.464,35.1547,237.696,628.111,0,0,2.27791,18.7993,145.267,-0.0942396,0,-8.13958,-1.8052,0,0.945827,0
118,6dfx,0,88.3529,-288.583,-135.58,-466.048,-25.0952,662.156,-582.615,41.7263,239.007,628.444,0,0,2.27791,21.3102,145.183,-0.176074,0,-8.13958,-1.39823,0,1.06647,0
119,1d9k,1,514.567,-209.354,-83.423,-484.689,-20.2943,691.208,-611.698,191.216,217.225,741.153,0,0,1.12406,95.8593,275.707,-0.178638,0,-12.9677,-1.59098,0,0.976507,0
120,1d9k,0,489.25,-214.233,-97.0841,-482.075,-18.4909,683.804,-610.043,191.627,220.349,741.619,0,0,1.12406,86.0308,275.464,-0.170565,0,-12.9677,-1.84833,0,1.60865,0
121,6dfs,1,356.558,-237.012,-95.0715,-480.145,-18.8692,685.349,-607.021,96.8822,233.656,745.679,0,0,2.28565,46.7024,197.621,0.0238562,0,-15.3828,-1.83379,0,1.31561,0
122,6dfs,0,333.896,-243.04,-109.786,-476.543,-19.7254,680.89,-603.018,87.9245,236.817,749.178,0,0,2.28565,43.4417,198.179,0.140858,0,-15.3828,-0.873995,0,1.58725,0
123,6mno,1,202.707,-254.324,-90.8529,-469.163,-15.497,663.379,-591.224,49.2501,215.729,658.039,0,0,3.37217,45.8017,171.381,-0.0599839,0,-12.5234,-1.02804,0,1.8078,0
124,6mno,0,199.623,-257.122,-96.3759,-469.747,-15.9959,662.025,-592.249,62.0933,216.276,657.551,0,0,3.37217,42.2283,171.077,-0.235479,0,-12.5711,-1.58663,0,1.96092,0
125,6cqn,1,112.695,-278.469,-98.2147,-478.245,-15.4866,671.192,-606.135,24.2644,230.369,652.993,0,0,3.37217,11.3367,150.018,-0.934079,0,-2.90403,-1.49264,0,1.04926,0
126,6cqn,0,97.4094,-281.183,-110.767,-476.44,-20.0114,665.033,-605.342,31.0916,231.231,652.759,0,0,3.37217,12.3199,149.23,-1.26522,0,-2.90403,-1.52647,0,1.04286,0
127,4p23,1,80.669,-283.12,-108.877,-463.925,-19.4189,649.944,-584.043,30.4427,226.324,627.926,0,0,3.37217,15.6895,152.915,-0.626816,0,-12.7509,-1.47856,0,1.21128,0
128,4p23,0,66.3364,-290.316,-120.661,-464.238,-18.8863,647.843,-585.909,33.4502,228.556,628.007,0,0,3.37217,18.9083,152.804,-0.92033,0,-12.7509,-1.46011,0,1.34114,0
