,PDB_ID,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
12,1ao7_AC,0,84.7705,-123.066,-38.9247,-214.684,-16.8244,312.432,-271.039,36.8309,102.444,288.88,0,0,0,12.2868,119.33,-0.0786194,0,-4.27376,-0.0997229,0,0.886197,0
13,1b0g_AC,0,57.7877,-136.983,-49.6415,-227.972,-14.394,324.894,-287.666,39.1449,110.473,296.478,0,0,0,7.15845,124.784,-0.248664,0,-4.21209,-0.184777,0,0.940704,0
14,1bd2_AC,0,69.797,-129.519,-41.599,-222.27,-12.2027,314.437,-283.243,35.5256,103.954,296.664,0,0,0,11.6187,129.715,0.0520282,0,-4.30042,-0.249293,0,0.930297,0
15,1bii_AP,0,99.278,-121.626,-51.3626,-214.009,-14.5444,315.793,-269.035,39.4276,100.754,306.836,0,0,0,11.8226,139.29,-0.069815,0,-4.25387,-0.619746,0,0.16639,0
16,1bqh_AC,0,112.919,-122.32,-51.5463,-215.162,-14.4848,315.071,-271.045,43.1589,107.18,305.411,0,0,0,21.4088,138.505,-0.643045,0,-4.28977,-0.0554302,0,0.236613,0
17,1bz9_AC,0,87.3091,-122.017,-48.8695,-219.162,-11.4053,309.021,-280.083,45.7792,104.23,303.442,0,0,0,9.57705,121.197,0.109277,0,-3.40981,-0.522736,0,0.619302,0
18,1ce6_AC,0,67.1287,-131.602,-55.1327,-226.752,-17.0958,317.591,-288.906,49.7362,109.951,303.617,0,0,0,9.88783,145.994,0.0965648,0,-4.30225,-0.525568,0,0.564389,0
19,1cg9_AC,0,23.0264,-139.823,-51.7705,-219.742,-14.1152,307.602,-277.309,12.765,108.029,295.874,0,0,0,5.44375,110.811,0.271533,0,-4.2389,-0.270766,0,0.310076,0
20,1ddh_AP,0,138.446,-120.169,-51.6579,-220.64,-17.6784,327.458,-276.582,45.3138,108.591,330.437,0,0,0,18.3602,163.16,0.0290554,0,-4.30728,-0.883026,0,0.173801,0
21,1duy_AC,0,54.529,-136.679,-46.306,-215.223,-12.5615,307.661,-271.593,19.2221,108.476,293.711,0,0,0,11.3904,125.063,0.0933201,0,-4.22392,-0.101363,0,0.663796,0
22,1duz_AC,0,44.2509,-139.449,-49.3668,-214.192,-12.1512,302.176,-270.393,17.4241,108.629,288.876,0,0,0,16.1616,113.306,-0.0125396,0,-3.91025,-0.222599,0,0.6817,0
23,1e27_AC,0,20.8623,-142.38,-53.5006,-219.802,-12.2168,313.11,-278.157,15.9677,105.549,287.472,0,0,0,9.15207,115.865,-0.364259,0,-4.29185,-0.114456,0,0.439463,0
24,1e28_AC,0,126.609,-116.567,-48.8164,-210.719,-9.55487,305.313,-264.315,36.9461,99.7897,319.627,0,0,0,18.8423,141.293,0.0599011,0,-4.27058,-0.145568,0,0.418362,0
25,1eey_AC,0,24.5612,-147.898,-64.6206,-220.492,-13.4147,312.517,-277.178,18.9123,113.33,296.308,0,0,0,11.5342,118.61,-0.680001,0,-4.26823,-0.217475,0,0.728311,0
26,1eez_AC,0,46.3398,-135.503,-50.8927,-218.791,-14.3699,309.296,-277.782,21.6303,107.622,298.432,0,0,0,10.6317,124.535,-0.378266,0,-4.2137,-0.219316,0,0.877167,0
27,1efx_AC,0,148.009,-116.893,-50.7791,-217.07,-10.5329,318.966,-275.208,51.962,100.386,329.569,0,0,0,21.8981,178.729,0.107166,0,-4.30078,-0.402847,0,0.306958,0
28,1ffn_AC,0,93.3637,-130.17,-52.0113,-223.055,-11.0612,319.128,-283.16,48.5308,110.888,302.557,0,0,0,16.3125,152.41,-0.223258,0,-4.23533,-0.639223,0,0.503335,0
29,1ffo_AC,0,67.1956,-128.238,-51.9527,-218.949,-13.027,312.761,-278.174,31.9304,107.653,295.451,0,0,0,14.2689,129.508,-0.00655731,0,-4.26924,-0.528551,0,0.275198,0
30,1ffp_AC,0,70.0156,-134.62,-54.5474,-221.753,-11.6667,320.068,-279.682,30.2829,113.362,302.536,0,0,0,10.5293,131.717,-0.322095,0,-4.24075,-0.460146,0,0.531092,0
31,1fg2_AC,0,64.4272,-132.486,-50.8901,-218.963,-13.1975,312.692,-277.936,33.9888,106.186,297.646,0,0,0,11.7725,123.447,-0.320315,0,-4.2226,-0.393624,0,0.550481,0
32,1fo0_HP,0,53.4365,-139.525,-56.932,-215.385,-14.6487,308.611,-273.491,28.3916,106.592,293.976,0,0,0,15.4358,135.565,0.190929,0,0,-0.0277527,0,0.248555,0
33,1g6r_HP,0,201.352,-111.928,-47.6193,-217.808,-14.7161,317.015,-275.486,72.9855,102.025,355.878,0,0,0,23.3654,208.21,0.00893353,0,-2.11116,-0.4675,0,0.21037,0
34,1g7p_AP,0,16.0408,-142.254,-67.2732,-208.111,-14.1935,300.827,-261.746,13.3305,109.362,281.765,0,0,0,8.52776,105.833,-0.194815,0,-4.26728,-0.0979637,0,0.366633,0
35,1g7q_AP,0,15.8579,-145.958,-57.3882,-211.642,-15.1311,304.55,-266.306,17.8465,106.293,283.161,0,0,0,4.85728,108.965,0.0278876,0,-4.30189,-0.402536,0,0.251984,0
36,1hhg_AC,0,56.9066,-134.522,-60.3159,-224.411,-16.1657,327.602,-280.08,19.1151,116.005,303.176,0,0,0,10.4307,121.213,-0.421834,0,-4.23162,-0.180826,0,0.907212,0
37,1hhh_AC,0,54.4053,-129.109,-58.6616,-217.386,-11.3378,310.898,-275.23,14.5484,114.008,303.143,0,0,0,6.94089,114.166,-0.105283,0,-4.20294,-0.333407,0,1.23285,0
38,1hhi_AC,0,55.5619,-127.863,-54.0755,-223.863,-12.1294,320.427,-283.39,16.0803,114.813,299.478,0,0,0,9.9293,118.453,-0.444883,0,-4.25592,-0.115754,0,0.972328,0
39,1hhj_AC,0,52.0061,-132.95,-52.8129,-227.242,-15.6366,329.802,-287.253,21.2212,110.369,298.144,0,0,0,11.7024,116.6,-0.233188,0,-4.24458,-0.117231,0,1.25774,0
40,1hhk_AC,0,28.4775,-138.36,-54.1997,-218.639,-14.1708,310.96,-275.149,11.6562,114.311,290.006,0,0,0,5.66993,107.587,-0.0654927,0,-4.2828,-0.215374,0,0.95661,0
41,1hoc_AC,0,144.339,-100.929,-54.2217,-213.76,-11.5212,314.626,-271.844,42.5958,106.827,322.543,0,0,0,14.7549,126.191,-0.207931,0,-4.21359,-0.861099,0,0.551432,0
42,1hsa_AC,0,44.1878,-144.632,-53.5309,-213.006,-12.6086,314.774,-263.43,10.0395,110.842,294.053,0,0,0,6.32629,115.789,-0.296978,0,-4.24875,-0.539437,0,0.445688,0
43,1i1f_AC,0,61.1031,-142.452,-64.4252,-221.323,-16.1141,318.709,-277.352,43.0429,111.292,299.486,0,0,0.0585595,13.8374,126.647,-0.172604,0,-4.29636,-0.0732983,0,0.885404,0
44,1i1y_AC,0,37.8022,-146.855,-51.7584,-211.122,-12.9275,301.926,-265.139,15.2951,106.892,292.562,0,0,0,12.9378,110.857,-0.633708,0,-4.21408,-0.121845,0,0.960495,0
45,1i4f_AC,0,21.0836,-149.029,-60.7722,-218.028,-15.843,315.322,-272.871,18.8224,114.806,284.411,0,0,0,7.41204,111.68,-0.291403,0,-3.96738,0.056679,0,1.05472,0
46,1i7r_AC,0,42.9481,-136.92,-48.9883,-208.127,-11.4015,299.02,-262.408,13.511,102.357,291.315,0,0,0,8.45431,110.807,-0.518633,0,-4.12662,-0.0796002,0,0.859772,0
47,1i7t_AC,0,82.2582,-130.566,-53.3375,-226.177,-11.6481,321.968,-287.181,41.787,108.858,305.065,0,0,0,17.4751,139.898,-0.46571,0,-4.21259,-0.244118,0,0.937328,0
48,1i7u_AC,0,33.3617,-137.084,-55.3465,-212.521,-10.7561,301.508,-267.822,14.8564,106.435,288.524,0,0,0,9.55037,110.1,-0.196303,0,-4.29013,-0.162047,0,0.666003,0
49,1im3_AC,0,19.6168,-149.41,-58.7028,-223.23,-12.4542,316.983,-280.395,19.8879,113.379,289.549,0,0,0,7.93587,117.546,-0.502738,0,-4.17675,-0.14418,0,0.897871,0
50,1im9_AC,0,79.7408,-130.171,-57.9729,-215.842,-18.6179,319.328,-267.69,22.9754,105.656,310.021,0,0,0,16.988,138.904,-0.0489351,0,-4.28867,-0.774866,0,0.178839,0
51,1inq_AC,0,50.67,-135.652,-52.0685,-216.696,-12.1918,311.589,-273.423,23.5447,107.076,289.875,0,0,0,12.7543,111.866,0.0169841,0,-4.16441,-0.373038,0,0.383186,0
52,1jf1_AC,0,33.3867,-150.677,-49.5531,-223.942,-13.4692,316.574,-282.226,32.7039,111.053,291.135,0,0,0,5.42496,114.69,-0.0673582,0,-4.17614,-0.294117,0,0.89936,0
53,1jgd_AC,0,5.79007,-153.078,-64.0343,-231.596,-21.4329,329.608,-290.266,21.659,116.107,293.479,0,0,0,9.61881,122.391,-0.322057,0,-3.83913,-1.50703,0,1.39455,0
54,1jge_AC,0,37.9233,-139.404,-53.1425,-206.179,-12.2131,300.331,-257.398,13.1928,103.414,285.38,0,0,0,8.46322,114.17,-0.098868,0,-4.15813,-0.736371,0,0.472388,0
55,1jht_AC,0,45.6099,-144.251,-52.4937,-225.689,-12.7836,319.315,-286.578,30.5335,112.181,296.505,0,0,0,12.4792,118.031,-0.119517,0,-4.26798,-0.167152,0,0.945415,0
56,1jpf_AC,0,50.9524,-130.36,-61.198,-216.257,-14.5067,313.416,-271.494,17.2256,108.892,296.656,0,0,0,12.8026,122.145,-0.102046,0,-4.2553,-0.537484,0,0.671573,0
57,1jpg_AC,0,77.5108,-132.28,-52.167,-215.734,-12.4153,305.788,-272.243,35.324,107.976,306.015,0,0,0,11.7848,123.631,-0.173589,0,-4.2535,-0.420655,0,0.309233,0
58,1juf_AC,0,21.6071,-141.784,-55.4704,-216.984,-13.5172,304.503,-274.341,15.9458,108.998,291.286,0,0,0,7.17363,109.237,0.127265,0,-4.20498,-0.50471,0,0.378951,0
59,1k5n_AC,0,8.89634,-141.514,-70.103,-216.972,-17.9248,317.624,-270.893,13.5334,113.183,280.469,0,0,0,5.99513,111.667,-0.221368,0,-3.85367,-1.04684,0,0.620081,0
60,1kj2_HP,0,68.7963,-125.7,-48.504,-213.874,-16.8008,310.67,-271.583,24.408,101.622,299.168,0,0,0,13.6666,132.035,-0.345053,0,-4.2872,0.142195,0,0.214518,0
61,1kj3_HP,0,37.5997,-140.822,-54.1998,-216.57,-15.3998,312.941,-275.105,21.2313,105.845,294.125,0,0,0,9.40409,130.391,-0.161926,0,-4.09228,-0.0770855,0,0.480813,0
62,1kpr_AP,0,145.281,-130.077,-41.9268,-223.509,-11.1355,326.509,-278.546,49.144,103.666,317.002,0,0,0,38.33,172.291,-0.0094487,0,-4.22526,-0.637802,0,0.696871,0
63,1kpu_AP,0,4.08375,-146.467,-64.6262,-210.877,-15.4055,301.518,-266.419,16.3786,105.408,282.631,0,0,0,5.15715,106.931,-0.00957573,0,-2.96459,-0.475996,0,0.235251,0
64,1kpv_AP,0,15.8201,-141.837,-52.4937,-209.308,-15.1586,298.237,-266.56,17.2605,101.206,282.708,0,0,0,5.33637,108.593,0.0840233,0,-3.84898,-0.0628283,0,0.257032,0
65,1ktl_AP,0,136.17,-129.751,-45.5356,-221.371,-8.94137,323.406,-276.361,46.1801,101.751,316.308,0,0,0,34.669,180.812,0.060334,0,-4.25594,-0.645816,0,0.658074,0
66,1lk2_AP,0,8.55301,-147.293,-62.8144,-213.523,-15.6279,305.112,-269.166,22.2715,106.462,281.05,0,0,0,5.49433,108.808,0.0333881,0,-3.66619,-0.0236934,0,0.245559,0
67,1lp9_AC,0,21.1692,-143.148,-53.7363,-218.82,-14.026,309.741,-275.898,19.469,104.827,288.066,0,0,0,8.09896,114.513,-0.271842,0,-3.97176,-0.0537968,0,0.894025,0
68,1m05_AE,0,49.1625,-137.828,-59.4655,-206.303,-9.71923,298.461,-257.377,26.2704,101.967,289.947,0,0,0,7.3419,111.351,-0.124949,0,-4.22769,-0.164475,0,0.385653,0
69,1m6o_AC,0,29.6774,-146.09,-66.1519,-223.929,-19.3004,326.509,-277.435,33.0628,113.792,286.682,0,0,0,7.51177,115.216,-0.383306,0,-4.3014,-0.493951,0,0.204959,0
70,1mhe_AP,0,113.792,-130.395,-42.3071,-213.812,-9.27167,315.402,-263.947,26.7933,100.24,318.156,0,0,0,16.3855,151.036,0.0538839,0,-4.27475,-0.304638,0,1.07306,0
71,1mi5_AC,0,147.263,-116.87,-42.1748,-205.708,-11.6818,307.423,-254.886,53.6536,95.8686,316.307,0,0,0,9.76795,128.659,-0.12722,0,-4.29685,-0.730527,0,0.717662,0
72,1mwa_HP,0,80.9819,-128.055,-60.8269,-217.309,-16.3263,319.955,-273.144,35.5075,111.512,298.083,0,0,0,15.9305,136.884,-0.194929,0,-4.22976,-0.161022,0,0.240058,0
73,1n2r_AC,0,-2.6395,-148.225,-65.8747,-215.597,-20.2124,307.986,-269.753,8.79595,112.672,286.979,0,0,0,5.38583,112.967,-0.584725,0,-4.3025,-0.114326,0,0.205401,0
74,1n3n_AI,0,125.857,-124.869,-54.6544,-218.311,-10.4643,315.39,-276.696,53.5,109.314,315.927,0,0,0,20.9068,150.356,0.0714928,0,-4.24875,-0.550593,0,0.541927,0
75,1n5a_AC,0,71.683,-130.128,-58.9499,-218.968,-10.8137,309.355,-278.59,35.6658,108.237,298.953,0,0,0,21.3333,145.412,-0.00518076,0,-4.23718,-0.627809,0,0.459773,0
76,1nam_HP,0,88.3354,-127.2,-64.8029,-206.48,-17.403,300.663,-258.704,39.908,103.892,301.639,0,0,0,16.9948,138.181,-0.311656,0,0,-0.101369,0,0.241093,0
77,1nan_HM,0,67.335,-135.519,-58.7317,-209.359,-13.2112,304.262,-263.511,24.1614,101.194,303.946,0,0,0,17.7462,131.818,-0.163598,0,-3.97758,0.24475,0,0.253921,0
78,1of2_AC,0,20.9973,-135.975,-61.0381,-218.452,-16.7251,321.85,-269.573,9.49976,113.67,280.018,0,0,0,3.19732,107.613,-0.353541,0,-4.25118,-1.54717,0,0.677566,0
79,1oga_AC,0,13.3934,-149.04,-59.8264,-216.695,-11.1755,309.919,-272.338,11.8191,110.868,287.933,0,0,0,5.53425,111.413,-0.642553,0,-4.02839,-0.224839,0,1.29039,0
80,1ogt_AC,0,-6.68259,-145.823,-72.9234,-220.393,-22.7021,321.126,-274.165,9.54181,117.599,283.54,0,0,0,3.02207,108.65,-0.211019,0,-4.08844,-1.82667,0,0.620783,0
81,1osz_AC,0,48.6883,-135.913,-62.0081,-217.07,-14.2597,312.547,-274.465,27.2034,109.313,287.803,0,0,0,19.9652,119.855,-0.124257,0,-4.15258,-0.39626,0,0.246532,0
82,1p1z_AP,0,278.842,-94.2893,-34.8934,-192.857,-10.5713,297.359,-243.753,70.8348,90.4329,365.233,0,0,0,35.6034,224.519,-0.218311,0,-4.1923,-0.395975,0,0.549177,0
83,1p4l_AP,0,140.067,-111.796,-54.0684,-215.02,-15.9698,321.477,-270.817,44.6885,106.299,326.728,0,0,0,13.0716,177.493,-0.167719,0,-4.28703,-0.311457,0,0.239705,0
84,1p7q_AC,0,166.527,-122.742,-53.2623,-223.784,-11.8789,322.382,-282.674,63.7416,106.18,343.805,0,0,0,27.6545,171.751,0.141589,0,-4.25387,0.172742,0,1.04537,0
85,1q94_AC,0,93.549,-132.771,-43.6446,-215.322,-14.1636,313.983,-269.114,43.9284,103.272,294.896,0,0,0,16.9138,124.075,-0.202391,0,-4.23304,-0.425246,0,0.4314,0
86,1qew_AC,0,33.121,-144.038,-63.2408,-222.257,-16.4077,319.927,-277.788,23.9315,117.526,290.668,0,0,0,8.51617,120.318,0.0106604,0,-4.28175,-0.207918,0,0.762817,0
87,1qlf_AC,0,67.8194,-128.315,-49.6086,-223.585,-16.3525,318.462,-283.687,39.2136,111.605,293.309,0,0,0,10.8252,131.545,0.202207,0,-4.2718,-0.522989,0,0.546009,0
88,1qo3_AP,0,38.7294,-131.173,-57.5198,-217.155,-17.3237,313.766,-273.73,27.7098,102.746,285.783,0,0,0,10.604,120.815,-0.377991,0,-4.2707,-0.507761,0,0.179956,0
89,1qqd_AC,0,84.6298,-124.817,-50.9823,-210.232,-17.2251,309.443,-261.593,22.7813,106.638,299.668,0,0,0,15.978,119.385,-0.102137,0,-4.29527,-0.808263,0,0.175835,0
90,1qrn_AC,0,67.7311,-135.936,-48.2072,-221.84,-13.726,314.7,-279.89,37.9262,107.861,295.879,0,0,0,14.4244,135.57,-0.0319152,0,-4.28121,-0.105869,0,0.959134,0
91,1qse_AC,0,113.417,-130.524,-46.1913,-223.674,-14.7439,322.241,-281.488,56.2654,102.988,313.465,0,0,0,18.7267,157.207,-0.0813342,0,-4.25432,-0.0505626,0,0.737628,0
92,1qsf_AC,0,115.09,-129.713,-42.3561,-221.136,-12.528,315.757,-279.782,54.3664,102.98,309.295,0,0,0,21.9231,141.948,-0.075259,0,-4.29013,-0.0935065,0,0.742854,0
93,1qvo_AC,0,55.5675,-142.642,-58.0481,-221.178,-14.3488,325.312,-275.473,28.3652,113.053,291.306,0,0,0,13.0948,114.361,0.330915,0,-4.2729,-0.342825,0,0.410538,0
94,1rjy_AP,0,30.4682,-137.939,-57.4197,-211.608,-14.1468,306.319,-267.196,15.7225,109.933,285.721,0,0,0,5.62262,121.042,-0.16623,0,-4.23328,-0.362313,0,0.221617,0
95,1rjz_AP,0,80.5669,-136.515,-54.9732,-215.816,-17.7049,314.614,-272.398,36.7618,108.105,308.673,0,0,0,13.9911,156.594,-0.1312,0,-4.27573,-0.0104999,0,0.247272,0
96,1rk0_AP,0,41.8635,-136.561,-51.368,-210.835,-11.399,299.896,-267.613,23.0258,105.653,283.968,0,0,0,11.8493,112.904,-0.425372,0,-4.21214,-0.343115,0,0.228138,0
97,1rk1_AP,0,24.6838,-145.176,-62.1321,-211.524,-13.5006,309.862,-267.032,17.0182,111.281,284.174,0,0,0,5.7751,111.7,-0.350691,0,-4.26875,0.31614,0,0.241393,0
98,1s7r_AC,0,66.0691,-124.079,-56.3663,-215.648,-13.5389,307.508,-274.35,32.3137,103.76,298.836,0,0,0,11.8173,124.7,-0.134931,0,-4.14389,-0.145089,0,0.241157,0
99,1s7u_AC,0,25.3871,-126.369,-55.308,-214.905,-10.5624,302.914,-274.569,13.9763,106.654,283.25,0,0,0,4.77426,107.712,-0.026606,0,-4.17832,-0.651125,0,0.38896,0
100,1s7v_AC,0,37.1453,-138.374,-48.3194,-220.343,-14.5056,313.981,-280.511,17.9496,107.057,295.296,0,0,0,8.68777,113.713,-0.00987424,0,-4.19079,-0.758476,0,1.18428,0
101,1s7w_AC,0,30.8421,-133.468,-61.4073,-216.087,-11.8475,300.82,-274.572,28.4389,111.43,289.113,0,0,0,2.657,111.635,0.0648932,0,-4.1204,-0.601106,0,0.421927,0
102,1s7x_AC,0,42.4778,-129.542,-52.9918,-209.877,-10.258,291.964,-266.986,19.7167,105.541,293.172,0,0,0,6.05938,106.314,0.0147252,0,-4.18946,-0.567428,0,0.420885,0
103,1s8d_AC,0,22.0453,-144.314,-56.029,-213.067,-11.9953,302.595,-268.046,14.572,106.049,287.57,0,0,0,8.81526,115.896,-0.389474,0,-4.21275,-0.171598,0,0.669591,0
104,1s9w_AC,0,37.6345,-149.176,-53.4796,-221.517,-14.0174,315.516,-277.098,21.1164,110.762,298.108,0,0,0,11.2001,121.49,-0.20673,0,-4.30482,-0.172148,0,0.90387,0
105,1s9x_AC,0,48.2494,-148.41,-52.0548,-223.351,-12.7685,317.506,-280.713,29.9995,109.06,301.042,0,0,0,11.6592,131.241,-0.240931,0,-4.28507,-0.130227,0,0.93695,0
106,1s9y_AC,0,33.9487,-150.662,-54.7652,-224.901,-15.5806,320.763,-281.253,25.424,112.811,298.661,0,0,0,7.04237,125.574,-0.0979124,0,-4.28549,-0.14834,0,0.942126,0
107,1sys_AC,0,41.4923,-137.304,-66.8345,-220.422,-22.5422,328.033,-273.402,17.737,114.132,294.83,0,0,0,11.7984,122.027,-0.152321,0,-4.28568,-0.29165,0,0.197188,0
108,1syv_AC,0,13.25,-139.699,-64.9844,-219.417,-20.9344,316.867,-273.688,16.6263,111.875,281.425,0,0,0,9.95908,113.188,-0.262664,0,-4.28581,-0.433353,0,0.202477,0
109,1t0m_AP,0,34.3383,-136.585,-51.8197,-215.891,-16.0032,312.097,-274.24,26.2743,107.267,280.105,0,0,0,8.12867,116.892,-0.495625,0,-4.24862,-0.504438,0,0.254126,0
110,1t0n_AP,0,27.9414,-141.017,-53.6379,-212.132,-13.1539,304.915,-268.607,19.7558,106.115,284.064,0,0,0,5.96803,123.474,-0.205691,0,-4.27705,-0.0600814,0,0.213618,0
111,1t1w_AC,0,22.1434,-148.259,-53.4242,-219.724,-11.951,309.332,-276.48,15.8127,110.849,291.226,0,0,0,8.70407,116.773,-0.323358,0,-4.30777,-0.20882,0,0.897889,0
112,1t1x_AC,0,25.3992,-146.912,-55.2682,-218.198,-10.878,309.894,-275.201,18.4015,110.667,288.717,0,0,0,8.24795,115.261,-0.260441,0,-4.28231,-0.198777,0,0.670759,0
113,1t1y_AC,0,13.0064,-148.34,-58.3742,-216.741,-11.7493,307.571,-272.652,16.2992,109.608,286.869,0,0,0,4.68759,115.677,-0.587694,0,-4.30005,-0.167485,0,0.882725,0
114,1t1z_AC,0,15.8373,-152.6,-58.7742,-227.938,-10.9947,322.619,-286.711,19.3218,114.651,291.535,0,0,0,8.8081,122.897,-0.35858,0,-4.22465,-0.230629,0,0.734339,0
115,1t20_AC,0,25.256,-143.808,-56.9907,-212.034,-10.375,302.272,-265.219,15.564,106.236,287.803,0,0,0,6.07376,113.056,-0.366018,0,-4.30225,-0.219402,0,0.6208,0
116,1t21_AC,0,20.4082,-148.934,-59.6537,-219.322,-10.7138,312.327,-274.623,16.5567,111.055,290.284,0,0,0,7.33749,117.453,-0.427535,0,-4.22137,-0.186595,0,0.929462,0
117,1t22_AC,0,32.9017,-143.253,-52.1381,-221.728,-11.8172,314.531,-279.614,23.8591,107.645,288.597,0,0,0,11.2967,120.436,-0.921602,0,-4.28224,-0.178962,0,0.905153,0
118,1tmc_AC,0,47.2715,-124.23,-58.8873,-212.615,-12.9245,308.472,-265.669,25.9302,106.845,277.069,0,0,0,6.99575,108.823,-0.173356,0,-4.24716,-0.132071,0,0.8379,0
119,1tvb_AC,0,11.9671,-145.437,-57.845,-222.189,-13.1421,318.04,-278.068,7.59821,112.572,286.283,0,0,0,7.88541,110.376,-0.510049,0,-3.84722,-0.112519,0,0.740474,0
120,1tvh_AC,0,22.5328,-140.141,-56.251,-216.06,-12.2507,306.019,-272.422,10.0225,109.174,291.087,0,0,0,7.30639,107.654,-0.0503293,0,-4.16127,-0.442696,0,0.704273,0
121,1uxs_AC,0,6.67772,-148.818,-66.9836,-221.526,-18.529,325.4,-274.673,13.8355,114.446,283.676,0,0,0,5.1347,110.061,-0.255416,0,-3.93091,-1.59337,0,0.494724,0
122,1uxw_AC,0,-12.8828,-154.573,-78.5112,-223.399,-16.46,321.356,-275.645,10.9628,120.896,283.21,0,0,0,4.65569,109.775,-0.779832,0,-4.10645,-1.07474,0,0.584422,0
123,1vac_AP,0,28.0787,-134.742,-64.6455,-213.316,-20.5315,314.543,-268.503,12.0659,116.943,286.723,0,0,0,3.86034,116.531,-0.18938,0,-4.28556,-0.0899104,0,0.245568,0
124,1vad_AP,0,31.678,-138.471,-55.0297,-212.814,-19.7585,310.714,-265.982,15.3818,110.439,286.219,0,0,0,5.51376,114.621,-0.21576,0,-4.23162,-0.943888,0,0.856521,0
125,1vgk_AC,0,18.6019,-143.262,-58.1674,-223.814,-14.0519,312.187,-282.141,23.4575,108.004,290.69,0,0,0,10.339,115.693,-0.282665,0,-4.14389,-0.392833,0,0.179496,0
126,1w0v_AC,0,21.8807,-136.034,-62.5584,-221.1,-19.8804,322.863,-276,12.5231,116.454,284.789,0,0,0,6.08858,112.058,-0.220112,0,-4.29329,-1.28261,0,0.531815,0
127,1w0w_AC,0,22.7687,-135.369,-53.037,-217.717,-20.6844,316.627,-272.188,13.1677,109.131,283.286,0,0,0,4.53111,106.789,-0.255243,0,-4.28359,-1.09568,0,0.65581,0
128,1w72_AC,0,33.7375,-142.07,-51.6312,-213.394,-20.4559,310.28,-265.41,27.3133,105.998,282.24,0,0,0,5.31711,108.757,-0.0728884,0,-4.05036,-1.17596,0,0.850291,0
129,1wbx_AC,0,23.0842,-141.285,-59.4331,-221.275,-13.9766,320.34,-277.435,6.87229,116.881,290.943,0,0,0,5.9798,110.406,-0.23956,0,-4.23073,-0.586941,0,0.531078,0
130,1wby_AC,0,44.0385,-132.581,-59.5662,-221.131,-18.0425,319.598,-276.857,23.2322,114.662,292.986,0,0,0,6.01887,111.099,0.0603461,0,-3.93777,-0.923097,0,0.518021,0
