,PDB_ID,Is_Answer,Total_energy,BackHbond,SideHbond,Energy_vdw,Electro,Energy_solvP,Energy_solvH,Energy_vdwclash,Entropy_sidec,Entropy_mainc,Water_bonds,UNK,Cis_bond,Energy_torsion,Backbone_vdwclash,Helix_dipole,Loop_entropy,Disulfide,Kn_electrostatic,Partial_covalent_interactions,Energy_ionisation,Entropy_complex
23,6vqo,1,222.586,-252.441,-101.581,-477.275,-23.6176,675.376,-600.346,73.8482,237.615,665.864,0,0,2.24811,34.7052,204.666,0.0185548,0,-12.4789,-1.20745,0,1.8595,0
24,6vqo,0,207.836,-253.33,-107.311,-475.379,-22.7313,669.68,-599.271,71.9054,237.903,664.858,0,0,2.24811,30.8473,204.382,-0.0209835,0,-12.4789,-0.944803,0,1.86122,0
25,3h9s,1,147.817,-265.559,-99.3226,-468.053,-20.4676,661.147,-586.656,31.2004,230.197,642.138,0,0,2.24811,33.4385,158.375,-0.257584,0,-12.6479,-0.615119,0,1.02623,0
26,3h9s,0,142.204,-266.557,-109.211,-469.18,-20.0787,659.921,-588.128,41.0902,230.589,640.534,0,0,2.24811,33.6483,158.339,-0.308921,0,-12.6479,-0.603165,0,0.889468,0
27,3kps,1,104.613,-268.639,-110.304,-475.47,-24.708,676.992,-597.272,37.5704,231.403,632.813,0,0,1.12406,13.8872,176.547,-0.0904386,0,-12.6365,-0.889576,0,0.834162,0
28,3kps,0,91.9576,-271.432,-122.498,-475.736,-27.6488,677.303,-598.277,40.1185,233.698,632.656,0,0,1.12406,15.3636,177.115,-0.0775449,0,-12.6365,-0.838753,0,0.839637,0
29,4prp,1,78.6204,-290.849,-117.023,-463.114,-21.0495,643.591,-584.612,22.9354,235.861,640.034,0,0,3.32297,16.3148,155.994,0.14003,0,-7.02477,-0.605897,0,0.698893,0
30,4prp,0,84.9557,-292.094,-127.281,-463.07,-23.1994,639.909,-585.902,44.8256,236.279,642.239,0,0,3.32652,16.2695,157.138,0.106235,0,-7.02477,-0.149803,0,0.722193,0
31,5hho,1,192.074,-234.366,-85.7421,-467.066,-12.7775,661.126,-591.83,53.3611,225.822,626.451,0,0,2.24811,14.7584,177.676,-0.480365,0,0,-0.619577,0,1.18841,0
32,5hho,0,189.063,-238.118,-96.7642,-465.722,-20.2457,662.641,-589.301,63.6982,227.02,625.052,0,0,2.24811,18.454,177.342,-0.447263,0,0,-1.14388,0,1.69141,0
33,4pri,1,75.6331,-279.117,-122.137,-481.453,-26.1118,681.219,-606.04,28.6184,244.284,638.82,0,0,2.24811,8.763,165.08,-0.0936031,0,-12.6789,-1.64635,0,0.957436,0
34,4pri,0,94.119,-281.33,-131.903,-479.689,-31.1914,674.359,-605.637,57.912,246.076,641.401,0,0,2.24811,15.7371,165.381,-0.264152,0,-12.6789,-1.89101,0,0.969865,0
35,2f54,1,199.155,-269.014,-104.831,-482.198,-17.1702,674.488,-610.334,81.009,235.228,663.322,0,0,2.24811,38.3665,211.408,0.0675653,0,-12.4841,-0.661845,0,1.11944,0
36,2f54,0,188.848,-268.801,-106.899,-481.248,-16.8668,672.679,-608.709,76.01,235.016,661.95,0,0,2.24811,35.4484,210.789,0.0463129,0,-12.4841,-0.644532,0,1.10295,0
37,1g6r,1,591.426,-187.263,-88.074,-465.09,-15.651,672.295,-590.245,229.439,217.929,741.011,0,0,1.12406,76.7728,319.68,-0.000755528,0,-2.11116,0.528332,0,0.760733,0
38,1g6r,0,541.591,-188.638,-96.9429,-463.428,-16.6167,664.285,-588.957,206.166,216.745,739.459,0,0,1.12406,69.2836,318.986,0.144927,0,-2.11116,0.315169,0,0.760755,0
39,3qdm,1,139.845,-260.435,-96.0716,-455.842,-17.0717,643.346,-575.27,21.8326,223.874,634.386,0,0,2.24811,30.8979,160.47,-0.0432238,0,-12.5561,-0.598797,0,1.1486,0
40,3qdm,0,151.466,-262.72,-101.049,-456.239,-16.7625,641.244,-576.602,40.7524,225.866,637.475,0,0,2.24811,29.4246,161.981,-0.0335549,0,-12.5561,-0.720479,0,1.1381,0
41,4mji,1,329.111,-240.923,-89.0257,-465.03,-18.2964,675.401,-581.634,113.434,215.506,662.587,0,0,1.12406,65.1093,234.324,-0.134571,0,-8.38663,-1.23772,0,0.618047,0
42,4mji,0,301.81,-243.614,-101.78,-463.282,-18.7582,668.945,-579.74,104.66,216.566,664.024,0,0,1.12406,62.8705,234.326,-0.154743,0,-8.38663,-1.27762,0,0.613691,0
43,7jwi,1,150.548,-244.363,-86.7885,-460.393,-18.5461,654.696,-579.237,10.8796,229.783,646.25,0,0,2.24811,5.50211,149.617,-0.107698,0,-8.65487,-1.74459,0,1.0252,0
44,7jwi,0,137.533,-253.475,-94.6928,-462.394,-16.5413,655.022,-581.809,11.6714,233.381,647.802,0,0,2.24811,5.72462,149.454,-0.23263,0,-8.65487,-1.74726,0,1.2296,0
45,2gj6,1,108.818,-279.176,-98.3761,-470.531,-20.3249,665.336,-591.071,22.5344,231.964,633.813,0,0,2.24811,24.377,159.758,-0.0678027,0,-12.2271,-0.724,0,1.04307,0
46,2gj6,0,105.586,-283.171,-112.844,-469.181,-19.6583,663.833,-588.497,26.7874,237.482,635.18,0,0,2.24811,25.0487,160.189,-0.176876,0,-12.2271,-0.479694,0,1.24135,0
47,6rsy,1,165.989,-267.867,-98.2764,-478.781,-22.0345,669.599,-601.186,64.7124,234.755,641.904,0,0,1.12406,30.5562,176.135,0.0423328,0,-8.59444,-1.48536,0,1.52082,0
48,6rsy,0,155.355,-269.244,-109.259,-478.048,-21.4121,667.026,-601.728,64.1863,234.968,642.213,0,0,1.12406,33.7068,176.192,-0.0203207,0,-8.59444,-0.903604,0,1.34004,0
49,3qdj,1,104.672,-271.699,-97.6308,-460.553,-16.3644,641.862,-580.462,24.259,221.791,631.904,0,0,2.24811,21.4743,153.938,-0.244438,0,-12.7484,-0.421764,0,1.25766,0
50,3qdj,0,91.5457,-275.551,-104.305,-461.962,-15.232,639.926,-583.683,25.5903,222.833,634.402,0,0,2.24811,19.4053,153.923,-0.235497,0,-12.7484,-0.416227,0,1.27445,0
51,6d78,1,51.9053,-288.551,-110.215,-482.551,-18.0746,671.361,-608.706,25.4915,238.273,623.771,0,0,2.24811,10.5085,175.964,-0.160017,0,-12.8597,0.0773233,0,1.29228,0
52,6d78,0,52.748,-292.706,-115.297,-482.04,-18.7154,670.557,-607.509,28.0149,239.324,625.099,0,0,2.24811,15.4312,176.557,-0.175257,0,-12.8597,0.0874165,0,1.28817,0
53,7n6e,1,217.111,-225.205,-77.2313,-465.404,-13.071,664.891,-585.681,43.0664,222.667,634.933,0,0,2.24811,27.5855,181.771,-0.108851,0,-12.8332,-0.0155507,0,1.26991,0
54,7n6e,0,189.298,-231.037,-84.5586,-466.536,-15.7708,661.397,-587.813,37.8818,224.192,636.388,0,0,2.24811,24.7954,182.707,-0.126417,0,-12.8332,-0.200797,0,1.27162,0
55,6avf,1,71.9289,-284.605,-123.746,-488.327,-33.7036,693.554,-610.655,29.2421,244.887,639.446,0,0,0,18.7998,182.542,0.103886,0,-12.7448,-1.35647,0,1.03313,0
56,6avf,0,76.5451,-285.466,-129.61,-486.92,-32.2724,690.006,-609.64,40.7925,242.748,641.627,0,0,0,18.2598,184.784,0.121657,0,-12.7448,-1.36771,0,1.01075,0
57,2pye,1,125.142,-267.327,-101.565,-465.464,-19.3058,652.521,-587.533,32.9145,232.736,644.146,0,0,2.24811,14.9243,167.814,-0.93982,0,-12.6657,-0.630127,0,1.08412,0
58,2pye,0,122.211,-268.521,-109.824,-465.032,-20.682,648.535,-588.264,40.9824,233.905,644.582,0,0,2.24811,17.3438,165.783,-0.859081,0,-12.6657,-0.589048,0,1.05195,0
59,4ms8,1,88.6752,-270.801,-92.753,-451.111,-12.1742,618.299,-574.575,39.1748,212.484,611.288,0,0,1.12406,20.0087,164.027,-0.130457,0,-12.2687,-0.804765,0,0.916256,0
60,4ms8,0,76.0859,-271.16,-102.676,-449.985,-16.4123,612.836,-574.093,45.6471,215.028,611.349,0,0,1.12406,16.8885,164.972,-0.164799,0,-12.2687,-0.951186,0,0.925341,0
61,5d2n,1,83.1336,-287.286,-121.427,-484.026,-28.7017,679.447,-609.433,49.1758,240.834,632.956,0,0,1.12406,21.4268,192.041,-0.131462,0,-11.8352,-0.36462,0,1.37484,0
62,5d2n,0,81.247,-288.928,-125.804,-483.75,-28.6192,677.752,-609.538,51.0741,241.123,633.047,0,0,1.12406,24.6211,192.96,-0.115463,0,-11.8352,-0.29307,0,1.39017,0
63,3vxs,1,33.79,-301.245,-114.092,-483.623,-24.2592,676.549,-608.954,18.746,245.362,626.059,0,0,2.24811,10.4175,165.585,-0.0533911,0,-12.856,-1.46055,0,0.951187,0
64,3vxs,0,23.0916,-302.973,-131.347,-484.083,-25.5929,675.855,-609.404,24.5386,248.144,626.719,0,0,2.24811,12.2311,164.639,-0.0190535,0,-12.856,-1.30197,0,0.932992,0
65,5wkh,1,186.1,-257.345,-95.8645,-464.632,-19.7612,664.359,-583.453,30.3856,227.646,668.739,0,0,3.93137,18.3279,170.183,0.328356,0,-6.30293,-1.64535,0,1.38704,0
66,5wkh,0,193.102,-260.1,-112.625,-465.402,-17.7027,663.779,-584.185,50.4533,229.607,670.189,0,0,2.83037,21.9073,169.595,0.371175,0,-6.30293,-1.09697,0,1.37983,0
67,3vxm,1,103.764,-279.508,-89.9471,-484.466,-18.0046,662.385,-623.045,42.0853,236.308,645.84,0,0,2.62695,22.2724,170.847,-0.0251817,0,-12.7887,-1.48312,0,1.51445,0
68,3vxm,0,118.662,-280.764,-101.26,-485.511,-20.7495,663.769,-625.446,71.2866,238.413,645.3,0,0,2.25436,23.3954,172.12,-0.209649,0,-12.7887,-1.08974,0,2.06168,0
69,7n1f,1,64.9733,-295.317,-110.585,-476.961,-28.8058,667.653,-597.777,28.431,242.865,625.213,0,0,1.12406,22.213,157.586,-0.0761826,0,-12.695,-1.26973,0,0.960263,0
70,7n1f,0,60.9989,-299.414,-112.725,-477.095,-27.8928,667.233,-597.96,31.3187,242.566,625.464,0,0,1.12406,21.278,158.949,-0.0665279,0,-12.695,-1.11631,0,0.979653,0
71,5nmg,1,97.8635,-299.338,-111.791,-474.154,-19.3866,660.517,-594.799,44.0982,235.395,633.194,0,0,2.24811,26.0946,165.935,-0.651776,0,-3.98456,-0.589138,0,1.00959,0
72,5nmg,0,89.4964,-299.613,-121.745,-473.875,-20.9577,655.958,-595.312,50.7379,236.637,632.801,0,0,2.24811,26.7386,165.295,-0.634127,0,-3.98456,-0.505657,0,1.00359,0
73,6vmx,1,112.924,-258.819,-89.0914,-466.984,-26.6369,653.748,-589.274,13.4642,236.774,638.543,0,0,2.24811,7.65019,149.448,0.188539,0,-8.67952,-1.09671,0,0.89028,0
74,6vmx,0,116.702,-258.509,-90.367,-466.745,-26.7828,653.131,-589.098,15.4844,236.76,640.328,0,0,2.24811,8.96068,149.246,0.186257,0,-8.67952,-1.10596,0,0.89028,0
75,5sws,1,182.081,-230.021,-74.5079,-442.572,-17.1183,625.667,-561.908,14.5611,216.493,638.73,0,0,4.67343,13.3496,146.179,-0.00798254,0,-4.35147,-1.46289,0,0.557234,0
76,5sws,0,168.162,-235.942,-77.5375,-442.646,-16.7002,621.802,-563.529,15.2681,217.144,637.102,0,0,4.65514,13.5368,145.182,-0.0255187,0,-4.35147,-1.3755,0,0.761634,0
77,3pwp,1,150.328,-265.505,-104.56,-466.822,-18.197,661.752,-582.591,29.0932,231.582,637.979,0,0,2.24811,37.6039,165.245,-0.172479,0,-12.7247,-0.334188,0,0.976591,0
78,3pwp,0,146.36,-270.199,-112.502,-467.143,-17.4136,660.973,-583.282,35.1106,232.196,640.069,0,0,2.24811,38.2977,165.487,-0.301162,0,-12.7247,-0.136507,0,1.16647,0
79,5m00,1,22.8306,-293.981,-120.693,-473.786,-22.7505,658.585,-598.134,21.6474,228.245,625.004,0,0,2.24811,9.95651,157.202,0.141827,0,-12.1512,-2.44012,0,0.938819,0
80,5m00,0,18.4671,-299.375,-126.232,-473.252,-21.6546,657.049,-597.42,23.3501,229.535,625.695,0,0,2.24811,11.8396,157.231,0.134477,0,-12.1512,-2.22287,0,0.922806,0
81,2jcc,1,111.732,-256.084,-80.8129,-456.741,-13.6686,630.103,-582.57,36.4917,213.706,620.869,0,0,1.12873,11.783,163.802,-0.186991,0,-12.6865,-0.942251,0,1.34301,0
82,2jcc,0,113.792,-256.948,-82.1777,-457.517,-11.2048,630.806,-583.184,39.4804,212.453,621.425,0,0,1.12873,11.8935,164.01,-0.173457,0,-12.6865,-0.86325,0,1.35942,0
83,2vlj,1,166.522,-250.612,-91.1443,-452.404,-16.0052,639.37,-571.501,38.466,221.603,633.817,0,0,2.39006,24.3157,162.079,-0.126059,0,-12.0598,-0.551529,0,0.964622,0
84,2vlj,0,159.438,-252.904,-96.3428,-452.995,-16.0569,639.323,-572.428,39.2704,221.859,633.663,0,0,2.38975,24.9682,162.451,-0.123111,0,-12.0598,-0.603703,0,1.47738,0
85,6avg,1,105.694,-280.186,-110.011,-473.276,-25.9743,676.829,-590.301,40.0066,228.843,626.148,0,0,1.12406,25.2467,172.901,-0.123618,0,-12.9263,-1.53094,0,1.82526,0
86,6avg,0,110.093,-283.365,-127.038,-473.479,-22.1621,673.578,-591.066,57.2448,232.802,629.93,0,0,1.12406,25.4855,172.535,-0.0776492,0,-12.9263,-1.14565,0,1.18855,0
87,4jrx,1,73.3052,-278.978,-105.701,-478.589,-16.1106,660.679,-601.413,20.5153,233.236,637.925,0,0,1.12406,10.2946,162.417,0.141588,0,-9.14006,-1.11194,0,0.433572,0
88,4jrx,0,70.6088,-282.311,-112.165,-479.046,-17.1229,658.916,-602.419,27.5648,236.932,638.9,0,0,1.12406,9.80656,161.942,0.0494723,0,-9.14006,-0.913934,0,0.433572,0
89,4n0c,1,238.312,-223.068,-91.99,-448.638,-18.447,642.238,-561.305,68.4356,220.736,632.319,0,0,1.19965,29.8916,173.291,0.0475506,0,-12.8627,-1.16095,0,0.915549,0
90,4n0c,0,216.115,-225.95,-97.8665,-446.682,-23.6638,635.984,-559.382,63.767,221.238,633.439,0,0,1.19859,26.9436,171.671,-0.0643123,0,-12.8627,-0.888988,0,0.904106,0
91,4l3e,1,156.795,-277.857,-102.978,-477.914,-16.4765,669.819,-604.314,58.0426,233.069,648.739,0,0,2.24811,36.8209,171.854,-0.0723227,0,-12.9133,-0.653421,0,1.23555,0
92,4l3e,0,154.777,-283.019,-115.346,-476.146,-16.8861,664.198,-602.328,73.5026,233.086,651.176,0,0,2.24811,37.1308,172.229,-0.0735463,0,-12.9133,-1.09886,0,1.2461,0
93,3tpu,1,215.439,-256.104,-85.707,-462.763,-14.2869,635.959,-589.182,88.96,212.669,639.686,0,0,1.12406,56.6326,189.805,0.0487443,0,-11.5495,-0.999223,0,0.952108,0
94,3tpu,0,217.524,-257.561,-91.2591,-461.387,-16.8228,632.692,-587.163,105.566,213.665,640.747,0,0,1.12406,49.1236,189.442,0.104673,0,-11.5495,-0.703488,0,0.947586,0
95,5ivx,1,53.2857,-283.522,-118.523,-485.114,-30.1785,677.958,-613.402,27.0197,239.337,635.299,0,0,2.24811,12.317,168.247,-0.262306,0,-8.64733,-1.87671,0,0.632292,0
96,5ivx,0,43.0474,-287,-123.195,-483.416,-27.82,671.655,-613.685,26.6035,237.652,637.074,0,0,2.24811,12.8106,168.754,-0.0976487,0,-8.64733,-1.74658,0,0.611634,0
97,4jry,1,68.9891,-286.718,-115.407,-491.74,-27.8526,680.289,-622.392,36.8297,239.75,638.546,0,0,3.24986,24.2226,169.069,0.340093,0,-9.89859,-1.12584,0,0.896244,0
98,4jry,0,66.7786,-292.177,-124.658,-491.622,-28.701,680.219,-621.078,38.7623,243.334,643.963,0,0,3.24658,25.1635,169.856,0.272002,0,-9.89859,-0.943755,0,0.89645,0
99,7jwj,1,207.386,-240.517,-77.5411,-447.669,-15.3681,651.959,-560.22,20.1918,226.744,648.966,0,0,2.24811,7.03253,150.196,0.132503,0,-8.59622,-0.907473,0,0.931563,0
100,7jwj,0,183.083,-244.167,-100.933,-446.307,-15.2999,649.302,-558.205,19.5061,229.061,648.936,0,0,2.24811,7.1821,150.346,0.146345,0,-8.59622,-0.733386,0,0.944212,0
101,1oga,1,83.7676,-288.845,-111.382,-475.673,-14.9943,663.39,-600.95,43.0829,232.449,629.68,0,0,2.24811,17.5734,165.105,-0.687755,0,-12.5475,-0.558184,0,0.982144,0
102,1oga,0,76.6053,-292.323,-119.708,-473.856,-14.061,659.008,-599.287,46.6849,232.475,629.433,0,0,2.24811,18.7703,164.368,-0.643328,0,-12.5475,-0.567066,0,0.978934,0
103,3mv7,1,75.5347,-297.995,-120.794,-482.836,-25.5834,679.213,-606.917,32.3047,246.321,638.607,0,0,3.34418,23.0002,169.759,-0.189364,0,-12.56,-1.11921,0,0.737607,0
104,3mv7,0,98.9985,-302.564,-136.916,-484.66,-26.1058,681.193,-608.895,75.3852,250.595,638.956,0,0,3.34418,22.1445,170.487,-0.424582,0,-12.56,-1.17993,0,0.685606,0
105,3tjh,1,83.4883,-281.768,-107.019,-477.333,-21.0351,659.461,-603.641,40.0408,230.85,628.23,0,0,1.12406,27.5052,165.374,-0.0091061,0,-12.9781,-0.61777,0,0.678189,0
106,3tjh,0,100.969,-283.556,-114.552,-477.343,-17.3452,659.365,-603.505,59.4265,231.587,630.129,0,0,1.12406,28.4647,164.915,-0.125432,0,-12.9781,-0.391749,0,0.669779,0
107,5euo,1,132.319,-272.181,-98.919,-477.741,-13.8034,667.7,-606.235,49.4807,228.792,640.646,0,0,2.24811,25.2635,176.504,-0.351302,0,-12.8886,-0.703319,0,1.01209,0
108,5euo,0,127.469,-276.859,-103.958,-475.973,-17.2164,667.698,-603.735,51.3758,229.578,640.087,0,0,2.24811,27.0456,175.894,-0.266611,0,-12.8886,-0.653055,0,0.987134,0
109,5yxu,1,225.571,-269.292,-113.014,-490.602,-27.1979,697.271,-618.29,84.2808,248.573,685.282,0,0,3.36677,33.3688,192.549,0.147386,0,-8.61323,-1.43319,0,1.72382,0
110,5yxu,0,224.463,-270.145,-117.407,-490.33,-25.7798,691.163,-619.909,92.5327,247.178,686.514,0,0,3.37956,35.1919,192.431,0.151676,0,-8.61323,-1.18734,0,1.72264,0
111,3sjv,1,425.089,-213.501,-91.8764,-458.858,-23.5165,670.43,-570.769,128.896,221.708,716.76,0,0,1.70147,53.2385,240.973,0.352955,0,-8.63011,-1.38254,0,0.536404,0
112,3sjv,0,409.585,-216.469,-95.9882,-457.433,-21.1194,666.035,-569.943,125.716,218.866,716.58,0,0,1.70147,50.0092,241.81,0.312553,0,-8.63011,-0.589158,0,0.536404,0
113,3ffc,1,179.953,-276.891,-104.257,-490.937,-21.5435,698.408,-614.945,56.9053,237.944,680.976,0,0,2.94442,25.0641,203.793,-0.409504,0,-12.783,-1.48888,0,0.965576,0
114,3ffc,0,166.235,-277.117,-110.632,-488.628,-20.8362,691.795,-614.126,56.3447,235.174,680.254,0,0,2.94442,24.1797,203.973,-0.374721,0,-12.783,-0.924351,0,0.965195,0
115,1ao7,1,169.695,-258.891,-88.0429,-467.947,-19.7802,661.996,-589.6,49.1161,229.079,636.473,0,0,1.12406,28.7439,180.587,0.000393129,0,-12.8166,-0.770209,0,1.01033,0
116,1ao7,0,167.998,-262.441,-96.2371,-468.316,-18.2948,663.095,-589.068,52.2642,228.546,640.195,0,0,1.12406,29.4383,181.441,-0.107073,0,-12.8166,-0.602721,0,1.21917,0
117,5hyj,1,188.497,-261.347,-90.5057,-483.549,-20.7791,671.284,-615.898,56.6939,238.105,669.339,0,0,4.49622,33.1441,188.146,0.0466432,0,-12.5977,-0.892706,0,0.957757,0
118,5hyj,0,203.843,-264.069,-95.516,-485.025,-20.4977,670.044,-619.255,77.6148,240.221,671.452,0,0,5.2645,36.1684,189.168,-0.123026,0,-12.5977,-0.963089,0,1.12539,0
119,6vrm,1,192.728,-270.673,-111.028,-474.576,-25.9744,669.205,-594.276,64.822,235.491,670.191,0,0,2.24811,39.2771,193.851,-0.161909,0,-12.0904,-1.10699,0,1.38109,0
120,6vrm,0,190.796,-271.139,-118.037,-475.582,-24.5909,670.145,-596.076,68.3216,235.775,670.939,0,0,2.24811,39.7989,194.429,-0.157342,0,-12.0904,-0.559021,0,1.80138,0
121,5men,1,217.443,-262.189,-93.7323,-477.565,-19.486,680.341,-598.695,69.3157,227.345,654.961,0,0,2.24811,42.5223,183.282,-0.263802,0,-8.33256,-0.585658,0,1.55891,0
122,5men,0,201.644,-262.917,-97.2776,-476.767,-17.8299,675.843,-599.035,67.2823,227.714,654.842,0,0,2.24811,35.2594,182.592,-0.289446,0,-8.33256,-0.645892,0,1.55003,0
123,5nqk,1,263.046,-212.229,-75.7581,-456.801,-15.9949,655.504,-577.115,47.9157,218.448,673.628,0,0,2.24811,15.491,182.319,-0.443387,0,-13.0113,-0.00689408,0,1.17046,0
124,5nqk,0,258.349,-216.787,-85.8644,-456.641,-19.1233,650.691,-578.239,63.7255,219.051,674.974,0,0,2.24811,16.942,183.467,-0.409534,0,-13.0113,-0.368301,0,1.16054,0
125,3d39,1,142.974,-258.889,-97.5705,-464.191,-16.4462,658.506,-582.954,25.3671,225.418,639.019,0,0,3.37217,24.2909,164.216,-0.610956,0,-12.6732,-0.65334,0,0.989333,0
126,3d39,0,145.577,-260.351,-100.558,-464.289,-19.2871,657.175,-583.506,34.1783,226.314,638.29,0,0,2.25658,28.0968,163.271,-0.692971,0,-12.6732,-0.541601,0,1.1662,0
127,1lp9,1,90.767,-276.648,-93.2959,-483.392,-14.5711,661.593,-616.731,46.6578,226.359,633.374,0,0,1.12406,17.8375,175.531,-0.164364,0,-12.2324,-0.957611,0,1.81401,0
128,1lp9,0,120.066,-278.192,-97.5256,-483.238,-15.168,660.128,-617.032,79.7751,227.267,636.106,0,0,1.12406,18.3276,175.564,-0.134985,0,-12.2324,-0.861111,0,1.72251,0
129,6bj2,1,294.129,-203.157,-79.7019,-460.132,-21.5119,677.778,-574.546,64.2926,227.24,651.368,0,0,1.12406,25.4803,172.633,-0.17131,0,-12.9387,-1.83619,0,0.840457,0
130,6bj2,0,260.366,-208.665,-101.128,-461.035,-19.654,671.412,-577.625,60.8468,230.445,653.515,0,0,1.12406,24.7575,172.981,-0.34524,0,-12.9387,-1.18379,0,0.840457,0
131,5nmf,1,135.144,-279.071,-103.491,-471.062,-16.4254,665.801,-588.49,40.7557,229.103,640.512,0,0,2.24811,22.5829,166.909,0.263076,0,-8.23905,-0.405043,0,1.06183,0
132,5nmf,0,127.83,-280.748,-108.215,-469.992,-16.3714,662.917,-588.039,37.6021,229.445,640.158,0,0,2.24811,26.1368,165.55,0.255147,0,-8.23905,-0.36381,0,1.03718,0
